epoch,train_loss,val_loss,val_roc_auc_score
1,0.6782453617299129,0.6530112028121948,0.7380434646771392
2,0.6156624148880452,0.5707252621650696,0.793505292493033
3,0.5562831135949338,0.554389476776123,0.8186368237543583
4,0.5319868466904434,0.48243510723114014,0.8298779039978006
5,0.5172322133337925,0.5327030420303345,0.8329584223746861
6,0.5148925319056593,0.42177388072013855,0.8359389644959322
7,0.5112454284289977,0.5010021328926086,0.8338394631275071
8,0.5044469827367797,0.5432618260383606,0.8350891663229983
9,0.5032945295041444,0.4823535084724426,0.8377385370974394
10,0.49927183539533343,0.46278810501098633,0.8365700646096552
11,0.49905649453916384,0.5247980356216431,0.837157425111536
12,0.4929509613941819,0.4937717020511627,0.8379572351566502
13,0.49466552867083996,0.4632933437824249,0.8397755533060898
14,0.4958848019993923,0.4940186142921448,0.8374573538784539
15,0.4932534579695301,0.49054422974586487,0.8408502980542121
16,0.4895431161241431,0.5027865171432495,0.8395006186030818
17,0.48644682570519693,0.5048268437385559,0.8393069146077806
18,0.4874266678335113,0.48521876335144043,0.8413564278483863
19,0.4855170678669111,0.46352922916412354,0.8438995738512103
20,0.4854088706498869,0.4600151479244232,0.8452430047863634
21,0.48393577677617833,0.48615652322769165,0.8445244254489559
22,0.4838412367164974,0.4933016002178192,0.8450930404029043
23,0.4801165468404481,0.5203737616539001,0.8451117859508366
24,0.4797311402042173,0.42999038100242615,0.8485984578662567
25,0.47803961584298027,0.475047767162323,0.8458116197403117
26,0.4752084224157736,0.4798535704612732,0.8490108599207687
27,0.4704216436667085,0.47456875443458557,0.8460740574113648
28,0.47296993477330784,0.5113945603370667,0.8510728701933289
29,0.4671491847271654,0.4505198895931244,0.8487484222497158
30,0.4688156827740843,0.4592793583869934,0.8505292493032904
31,0.4707957702097188,0.48789340257644653,0.849948137317387
32,0.4659690199680841,0.4631459712982178,0.8503230482760344
33,0.46491174222526077,0.48231828212738037,0.8509478998737801
