epoch,train_loss,val_loss,val_roc_auc_score
1,0.6479169836231307,0.5368043780326843,0.7757218121895745
2,0.55997596207787,0.5398045778274536,0.7973587708304322
3,0.5373290757338206,0.4833974242210388,0.8029116186232186
4,0.5161290448085935,0.4585898518562317,0.8106751613052963
5,0.5066296141521603,0.47245538234710693,0.8171795942997726
6,0.4942022498916177,0.48744481801986694,0.8227324420925589
7,0.48518612232862735,0.4525582194328308,0.8267534698045769
8,0.47907949241937375,0.44070568680763245,0.8247632641693357
9,0.47449129726372513,0.43741875886917114,0.831459174673908
10,0.4683642633989745,0.4398278295993805,0.8275483915889152
11,0.4607867602624145,0.4346040189266205,0.8327763078494175
12,0.4517230489674737,0.45124390721321106,0.828911943554751
13,0.45362620540693693,0.44290515780448914,0.8295327948753655
14,0.44800496767548953,0.441091388463974,0.8295850160144826
15,0.44482912438757277,0.46036481857299805,0.8289583623450774
16,0.4420170258073246,0.4531857371330261,0.8331244487768649
17,0.43697347226096134,0.45944440364837646,0.8353815624564824
18,0.4369054049837823,0.4286268949508667,0.8333623450772872
19,0.43108051658845414,0.43521633744239807,0.8363215429605905
20,0.4321977547570771,0.46128544211387634,0.8340528245833914
21,0.4218549446148031,0.4488423466682434,0.8333391356821241
22,0.41988739026527777,0.452066570520401,0.8374471986260039
23,0.4163442256403904,0.4346993565559387,0.8347781181822402
24,0.4227088235172571,0.4812026619911194,0.8358167386157918
25,0.4136085502657236,0.48745739459991455,0.8336930789583624
26,0.40434354105416465,0.45124712586402893,0.8387585294527226
27,0.4054833429701188,0.4379112124443054,0.8307802998653855
28,0.4035186781018388,0.4632057845592499,0.8354163765492273
29,0.404841816834375,0.4393766224384308,0.8329039595228148
30,0.39988094953929676,0.45612436532974243,0.8301246344520261
31,0.39045221437426175,0.42965853214263916,0.8374820127187486
32,0.3955109543075748,0.4208446741104126,0.835311934270993
33,0.3929640789826711,0.4407079219818115,0.8375574432530288
34,0.38473335095480377,0.4215644598007202,0.8342384997446967
35,0.3851659562657861,0.4610840976238251,0.8340818363273452
36,0.38207757180812313,0.43655723333358765,0.8328517383836976
