epoch,train_loss,val_loss,val_roc_auc_score
1,0.6651708500058043,0.6364414095878601,0.7008657104395859
2,0.5966275028738321,0.5740116238594055,0.7390625725293598
3,0.5614523851988362,0.551893413066864,0.7698092187717588
4,0.5364884049284692,0.5792170166969299,0.785289885345588
5,0.5150618327306766,0.5568961501121521,0.7962911386529267
6,0.5061858473747385,0.5447773933410645,0.8037123427563476
7,0.5001675907303306,0.5173960328102112,0.8041533212644479
8,0.49615243354848787,0.5217318534851074,0.8091143294805737
9,0.49436073820380605,0.503338634967804,0.805093301768556
10,0.4906460733390322,0.5362318158149719,0.8092303764563895
11,0.48812363977525747,0.5181541442871094,0.8125609246623033
12,0.48403427285306594,0.5290629267692566,0.8126421575453744
13,0.48602702442337486,0.5336254835128784,0.8166805923037646
14,0.48282855118022244,0.5799402594566345,0.8174813164368935
15,0.4782120591577362,0.5595706701278687,0.8152184004084853
16,0.4798832130198385,0.5022016167640686,0.8159088799145895
17,0.4741213405541345,0.5460687279701233,0.8169475003481409
18,0.4717902634365886,0.49453049898147583,0.8158972752170078
19,0.47087938300534793,0.48348987102508545,0.8209453186649956
20,0.4706168767868304,0.5136257410049438,0.8223378823747852
21,0.4722240871950692,0.5197155475616455,0.8183168546627675
22,0.462865924893641,0.5223414897918701,0.817138977858237
23,0.46918061621048873,0.5017291903495789,0.8215371582416563
24,0.46458438135245267,0.5168054699897766,0.8177598291788516
25,0.4611216713400448,0.5166406035423279,0.8224655340481827
26,0.4592758230426732,0.5483692288398743,0.8202490368101008
27,0.45756788756333144,0.48725154995918274,0.8238755048043448
28,0.4608521175442957,0.476754754781723,0.8220361602376642
29,0.45863009612349903,0.5016711354255676,0.8210381562456482
30,0.45422020683101577,0.48367607593536377,0.8181717959429978
31,0.4545708131264238,0.5036637187004089,0.8228368843707933
32,0.45240180445652384,0.5596723556518555,0.8244441349858422
33,0.4483762079594182,0.48369577527046204,0.8215255535440746
34,0.4507672339385631,0.4990333616733551,0.8226047904191618
35,0.4471471905123954,0.48269346356391907,0.8237130390382027
36,0.44713055321983264,0.48714178800582886,0.8238232836652277
37,0.44359134345078,0.47693437337875366,0.8231676182518683
