epoch,train_loss,val_loss,val_roc_auc_score
1,0.6535649725777631,0.6421400308609009,0.7736287631687473
2,0.5822096445281308,0.5213785171508789,0.807511341056499
3,0.5420631611873459,0.5166894793510437,0.8235793998925255
4,0.5258157800689998,0.4983634054660797,0.8312275834489309
5,0.5160603235813569,0.5237740278244019,0.8329521738587087
6,0.5095221541550247,0.4468914270401001,0.8381071995401093
7,0.5055502849611349,0.5099050402641296,0.8387820392656744
8,0.4987140680572122,0.469614177942276,0.8416188655194391
9,0.4932656436872574,0.47534993290901184,0.8413126882365438
10,0.4931272184494132,0.4658155143260956,0.843387195541059
11,0.487170235838405,0.48735132813453674,0.8403691623239481
12,0.48321357834190415,0.49019527435302734,0.8422062260213199
13,0.48493642776117674,0.5186951756477356,0.8440495382346692
14,0.4804843179095043,0.4718862473964691,0.8466614179132457
15,0.4766785031374036,0.4656601548194885,0.8486921856059186
16,0.47668033363494217,0.4602842926979065,0.849479498619078
17,0.47329415629784116,0.46240365505218506,0.8484797360626851
18,0.47102227845656436,0.4440213441848755,0.846830127844637
19,0.4667174150870537,0.4733922481536865,0.8490795935965209
20,0.4656988735848791,0.43581423163414,0.8511853434809233
21,0.46314335495748354,0.47307243943214417,0.8506542196228396
22,0.4611065863933765,0.4575403928756714,0.8504855096914482
23,0.4554351460395985,0.4427683651447296,0.8507292018145689
24,0.45932485766694553,0.5120288729667664,0.8510103850335544
