epoch,train_loss,val_loss,val_roc_auc_score
1,0.635991692661293,0.556738555431366,0.7655105635616353
2,0.5673899032057278,0.5173566341400146,0.7728756991728387
3,0.5351884446683384,0.46576690673828125,0.7849174383749319
4,0.5212527295899769,0.47807326912879944,0.7972939564684431
5,0.5121479908388759,0.5822752714157104,0.8093614478929532
6,0.5051737957530551,0.4862670302391052,0.8130800688099382
7,0.4928660168061181,0.5119528770446777,0.8188743188537172
8,0.48805617541074753,0.5247387290000916,0.826249755353887
9,0.4777343325789959,0.5241275429725647,0.8278000391433781
10,0.47588670614456374,0.5087195038795471,0.8273725522512592
11,0.4734032324382237,0.4421147406101227,0.8296387478239372
12,0.46526121797542724,0.5048591494560242,0.8321058107314662
13,0.4644348370650458,0.44440001249313354,0.8366742549882055
14,0.45622894830173916,0.44336915016174316,0.838188485666313
15,0.45500099747663453,0.4634684920310974,0.8417525932487975
16,0.4501832471125656,0.495104044675827,0.8406503981293585
17,0.4459663299577577,0.4894236624240875,0.8393885392309357
18,0.44685822778514456,0.4956958293914795,0.8460068603920519
19,0.44052922903072267,0.5187998414039612,0.8425766643661349
20,0.44018350671681145,0.44919177889823914,0.8442505588232264
21,0.4321231638628339,0.4536292254924774,0.8430659565920539
22,0.43515810476882116,0.4859587550163269,0.8434625408172725
23,0.43087148902908207,0.4961314797401428,0.8452806477198982
24,0.4256478026509285,0.4412185549736023,0.8444668774915275
25,0.4257104328227422,0.4813332259654999,0.8474180821804921
26,0.4211386880940861,0.4896710216999054,0.8449201166060631
27,0.41594190653117874,0.4408434331417084,0.8475262415146427
28,0.4195692559911145,0.49909260869026184,0.8479949319626283
29,0.4111721617361856,0.4515140652656555,0.8433028770382884
30,0.40630829156864257,0.4698658883571625,0.8426487705889018
31,0.4038344935647079,0.4661284387111664,0.8433698328165721
32,0.4000990766263197,0.4575493633747101,0.8370862905468741
33,0.4024030070101458,0.5239652991294861,0.8379412643311117
34,0.3997483360507185,0.46819356083869934,0.8382296892221799
35,0.39860751757782603,0.42628931999206543,0.8392391763409183
36,0.3930054198773134,0.4695526659488678,0.8395842561213034
37,0.3909832297099961,0.46975624561309814,0.8412426992449449
38,0.38806681488714523,0.4685262143611908,0.8432668239269049
